# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_conservative_inframe_insertion	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_splice_region_variant	variants_effect_start_lost	variants_effect_stop_gained	variants_effect_stop_retained_variant	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
CY43_20840	CY43_20840	AHX79690	protein_coding	0	1	0	1	0	0	0	0	0	0	0	0	0	1	1
CY43_20845	CY43_20845	AHX79691	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2
CY43_20850	CY43_20850	AHX79692	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2
CY43_20860	CY43_20860	CY43_20860-1	rRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
CY43_20865	CY43_20865	CY43_20865-1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
CY43_20910	CY43_20910	AHX79699	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
CY43_20915	CY43_20915	AHX79700	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
CY43_20920	CY43_20920	AHX79701	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
CY43_20925	CY43_20925	AHX79702	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
CY43_20930	CY43_20930	AHX79703	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
CY43_20935	CY43_20935	AHX79704	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
CY43_21015	CY43_21015	AHX79720	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
CY43_21020	CY43_21020	AHX79721	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
CY43_21025	CY43_21025	AHX79722	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
CY43_21030	CY43_21030	AHX79723	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
CY43_21035	CY43_21035	AHX79724	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
CY43_21040	CY43_21040	AHX79725	protein_coding	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0
CY43_21045	CY43_21045	AHX79726	protein_coding	0	0	0	2	0	1	0	0	0	0	0	0	0	0	1
CY43_21050	CY43_21050	AHX79727	protein_coding	0	0	0	2	0	1	0	0	0	0	0	0	0	0	1
CY43_21055	CY43_21055	AHX79728	protein_coding	0	0	0	2	0	1	0	0	0	0	0	0	0	0	1
CY43_21060	CY43_21060	AHX79729	protein_coding	0	0	0	2	0	1	0	0	0	0	0	0	0	0	1
CY43_21065	CY43_21065	AHX79730	protein_coding	0	0	0	2	0	1	0	0	0	0	0	0	0	0	1
CY43_21070	CY43_21070	AHX79731	protein_coding	0	0	0	2	0	1	0	0	0	0	0	0	0	0	1
CY43_21075	CY43_21075	AHX79732	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2
CY43_21080	CY43_21080	AHX79733	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2
CY43_21085	CY43_21085	AHX79734	protein_coding	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0
CY43_21090	CY43_21090	AHX79735	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
CY43_21095	CY43_21095	AHX79736	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
CY43_21100	CY43_21100	AHX79737	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
CY43_21320	CY43_21320	AHX79778	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
CY43_21325	CY43_21325	AHX79779	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
CY43_21330	CY43_21330	AHX79780	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
CY43_21335	CY43_21335	AHX79781	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
CY43_21340	CY43_21340	AHX79782	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
CY43_21345	CY43_21345	AHX79783	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
CY43_21350	CY43_21350	AHX79784	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
CY43_21355	CY43_21355	AHX79785	protein_coding	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
CY43_21360	CY43_21360	AHX79786	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
CY43_21370	CY43_21370	AHX79788	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
CY43_21375	CY43_21375	AHX79789	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
CY43_21605	CY43_21605	CY43_21605-1	rRNA	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
CY43_21610	CY43_21610	CY43_21610-1	rRNA	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
CY43_21615	CY43_21615	AHX79832	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
CY43_21620	CY43_21620	AHX79833	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
CY43_21625	CY43_21625	AHX79834	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2
CY43_21630	CY43_21630	CY43_21630-1	protein_coding	0	0	0	2	0	1	0	0	0	0	0	0	0	0	1
CY43_21635	CY43_21635	CY43_21635-1	protein_coding	0	0	0	2	0	1	0	0	0	0	0	0	0	0	1
CY43_21640	CY43_21640	CY43_21640-1	protein_coding	0	0	0	2	0	1	0	0	0	0	0	0	0	0	1
CY43_21645	CY43_21645	CY43_21645-1	protein_coding	0	0	0	2	0	1	0	0	0	0	0	0	0	0	1
CY43_21665	CY43_21665	AHX79838	protein_coding	0	0	0	2	0	1	0	0	0	0	0	0	0	0	1
CY43_21670	CY43_21670	AHX79839	protein_coding	0	1	0	1	0	0	0	0	0	0	0	0	0	1	1
CY43_21690	CY43_21690	AHX79843	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
CY43_21695	CY43_21695	AHX79844	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
CY43_21705	CY43_21705	AHX79845	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
CY43_21735	CY43_21735	AHX79851	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
CY43_21740	CY43_21740	AHX79852	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2
CY43_21745	CY43_21745	AHX79853	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2
CY43_21760	CY43_21760	AHX79856	protein_coding	0	1	0	1	0	1	0	0	0	0	0	0	0	1	0
CY43_21765	CY43_21765	AHX79857	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2
CY43_21770	CY43_21770	AHX79858	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2
CY43_21775	CY43_21775	AHX79859	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2
CY43_21785	CY43_21785	AHX79861	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2
CY43_21790	CY43_21790	AHX79862	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2
CY43_21875	CY43_21875	AHX79874	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
CY43_21880	CY43_21880	AHX79875	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
CY43_21885	CY43_21885	AHX79876	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
CY43_21890	CY43_21890	AHX79877	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
CY43_21895	CY43_21895	AHX79878	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
CY43_21900	CY43_21900	AHX79879	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
CY43_21905	CY43_21905	AHX79880	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
CY43_21910	CY43_21910	AHX79881	protein_coding	0	0	0	2	0	1	0	0	0	0	0	0	0	0	1
CY43_21915	CY43_21915	AHX79882	protein_coding	0	0	0	2	0	1	0	0	0	0	0	0	0	0	1
CY43_21920	CY43_21920	AHX79883	protein_coding	0	0	0	2	0	1	0	0	0	0	0	0	0	0	1
CY43_21925	CY43_21925	AHX79884	protein_coding	0	0	0	2	0	1	0	0	0	0	0	0	0	0	1
CY43_21930	CY43_21930	AHX79885	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
CY43_21935	CY43_21935	AHX79886	protein_coding	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
CY43_21940	CY43_21940	AHX79887	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
CY43_21950	CY43_21950	AHX79888	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
CY43_21955	CY43_21955	AHX79889	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
CY43_21960	CY43_21960	AHX79890	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
CY43_21965	CY43_21965	AHX79891	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
CY43_21970	CY43_21970	AHX79892	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
CY43_22065	CY43_22065	AHX79909	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
CY43_22070	CY43_22070	AHX79910	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
CY43_22090	CY43_22090	AHX79914	protein_coding	0	0	0	2	0	1	0	0	0	0	0	0	0	0	1
CY43_22100	CY43_22100	AHX79916	protein_coding	0	0	0	2	0	1	0	0	0	0	0	0	0	0	1
CY43_22115	CY43_22115	AHX79919	protein_coding	0	0	0	3	0	1	0	0	0	0	0	0	0	0	2
CY43_22120	CY43_22120	AHX79920	protein_coding	0	0	0	3	0	2	0	0	0	0	0	0	0	0	1
CY43_22125	CY43_22125	AHX79921	protein_coding	0	0	0	3	0	2	0	0	0	0	0	0	0	0	1
CY43_22130	CY43_22130	AHX79922	protein_coding	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0
CY43_22140	CY43_22140	AHX79923	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2
CY43_22145	CY43_22145	AHX79924	protein_coding	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0
CY43_22150	CY43_22150	AHX79925	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2
CY43_22155	CY43_22155	AHX79926	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2
CY43_22165	CY43_22165	AHX79928	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
CY43_22225	CY43_22225	AHX79940	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
CY43_22230	CY43_22230	AHX79941	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
CY43_22235	CY43_22235	AHX79942	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
CY43_22240	CY43_22240	AHX79943	protein_coding	1	1	0	0	0	0	1	0	0	0	0	0	0	1	0
CY43_22335	CY43_22335	AHX79960	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
CY43_22340	CY43_22340	AHX79961	protein_coding	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0
CY43_22345	CY43_22345	AHX79962	protein_coding	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0
CY43_22350	CY43_22350	AHX79963	protein_coding	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0
CY43_22355	CY43_22355	AHX79964	protein_coding	0	1	0	1	0	0	0	0	0	0	0	0	0	1	1
CY43_22360	CY43_22360	AHX79965	protein_coding	0	0	1	1	0	1	0	1	0	0	0	0	0	0	0
CY43_22365	CY43_22365	AHX79966	protein_coding	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0
CY43_22370	CY43_22370	AHX79967	protein_coding	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0
CY43_22375	CY43_22375	AHX79968	protein_coding	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0
CY43_22380	CY43_22380	AHX79969	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
CY43_22385	CY43_22385	AHX79970	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
CY43_22400	CY43_22400	AHX79972	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
CY43_22405	CY43_22405	AHX79973	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
CY43_22410	CY43_22410	AHX79974	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
CY43_22415	CY43_22415	AHX79975	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
CY43_22420	CY43_22420	AHX79976	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
CY43_22425	CY43_22425	AHX79977	protein_coding	0	0	0	2	0	1	0	0	0	0	0	0	0	0	1
CY43_22430	CY43_22430	AHX79978	protein_coding	0	0	0	2	0	1	0	0	0	0	0	0	0	0	1
CY43_22435	CY43_22435	AHX79979	protein_coding	0	0	0	2	0	1	0	0	0	0	0	0	0	0	1
CY43_22440	CY43_22440	AHX79980	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
CY43_22445	CY43_22445	AHX79981	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
CY43_22450	CY43_22450	AHX79982	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
CY43_22455	CY43_22455	AHX79983	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
CY43_22460	CY43_22460	AHX79984	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
CY43_22560	CY43_22560	AHX80002	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
CY43_22575	CY43_22575	AHX80005	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
CY43_22590	CY43_22590	AHX80008	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
CY43_22595	CY43_22595	AHX80009	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
CY43_22600	CY43_22600	AHX80010	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
CY43_22605	CY43_22605	AHX80011	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
CY43_22610	CY43_22610	AHX80012	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
CY43_22615	CY43_22615	AHX80013	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
CY43_22620	CY43_22620	AHX80014	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
CY43_22745	CY43_22745	AHX80036	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
CY43_22750	CY43_22750	AHX80037	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
CY43_22755	CY43_22755	AHX80038	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
CY43_22760	CY43_22760	AHX80039	protein_coding	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
CY43_22765	CY43_22765	AHX80040	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
CY43_22770	CY43_22770	AHX80041	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
CY43_22775	CY43_22775	AHX80042	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
CY43_22780	CY43_22780	AHX80043	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
CY43_22785	CY43_22785	AHX80044	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
CY43_22790	CY43_22790	AHX80045	protein_coding	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0
CY43_22795	CY43_22795	AHX80046	protein_coding	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0
CY43_22800	CY43_22800	AHX80047	protein_coding	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0
CY43_22805	CY43_22805	AHX80048	protein_coding	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0
CY43_22810	CY43_22810	AHX80049	protein_coding	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0
CY43_22815	CY43_22815	AHX80050	protein_coding	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0
CY43_22820	CY43_22820	AHX80051	protein_coding	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0
CY43_22825	CY43_22825	AHX80052	protein_coding	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0
CY43_22830	CY43_22830	AHX80053	protein_coding	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0
CY43_22835	CY43_22835	AHX80054	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2
CY43_22840	CY43_22840	AHX80055	protein_coding	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0
CY43_22845	CY43_22845	AHX80056	protein_coding	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0
CY43_22905	CY43_22905	AHX80068	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
CY43_22910	CY43_22910	AHX80069	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
CY43_22915	CY43_22915	AHX80070	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
CY43_22920	CY43_22920	AHX80071	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
CY43_22925	CY43_22925	AHX80072	protein_coding	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
CY43_22930	CY43_22930	AHX80073	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
CY43_22935	CY43_22935	AHX80074	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
CY43_22940	CY43_22940	AHX80075	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
CY43_23025	CY43_23025	AHX80090	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2
CY43_23030	CY43_23030	AHX80091	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2
CY43_23035	CY43_23035	AHX80092	protein_coding	0	0	0	3	0	3	0	0	0	0	0	0	0	0	0
CY43_23040	CY43_23040	AHX80093	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	3
CY43_23045	CY43_23045	AHX80094	protein_coding	0	1	0	2	0	0	0	0	0	0	0	0	0	1	2
CY43_23050	CY43_23050	AHX80095	protein_coding	0	0	0	3	0	1	0	0	0	0	0	0	0	0	2
CY43_23055	CY43_23055	AHX80096	protein_coding	0	0	1	2	0	0	0	1	0	0	0	0	0	0	2
CY43_23060	CY43_23060	AHX80097	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	3
CY43_23065	CY43_23065	AHX80098	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2
CY43_23070	CY43_23070	AHX80099	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2
CY43_23075	CY43_23075	AHX80100	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
CY43_23250	CY43_23250	AHX80131	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
CY43_23255	CY43_23255	AHX80132	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
CY43_23260	CY43_23260	AHX80133	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
CY43_23265	CY43_23265	AHX80134	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
CY43_23270	CY43_23270	AHX80135	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
CY43_23275	CY43_23275	AHX80136	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
CY43_23280	CY43_23280	AHX80137	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
CY43_23285	CY43_23285	AHX80138	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
CY43_23290	CY43_23290	AHX80139	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
CY43_23295	CY43_23295	AHX80140	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
CY43_23300	CY43_23300	AHX80141	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
CY43_23305	CY43_23305	AHX80142	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
CY43_23310	CY43_23310	AHX80143	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
CY43_23315	CY43_23315	AHX80144	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
CY43_23320	CY43_23320	AHX80145	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
CY43_23325	CY43_23325	AHX80146	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
CY43_23335	CY43_23335	AHX80147	protein_coding	0	0	0	2	0	1	0	0	0	0	0	0	0	0	1
CY43_23340	CY43_23340	AHX80148	protein_coding	0	0	0	2	0	1	0	0	0	0	0	0	0	0	1
CY43_23345	CY43_23345	AHX80149	protein_coding	0	0	0	2	0	1	0	0	0	0	0	0	0	0	1
CY43_23350	CY43_23350	AHX80150	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	3
CY43_23360	CY43_23360	AHX80152	protein_coding	0	0	1	3	0	0	0	1	0	0	0	0	0	0	3
CY43_23365	CY43_23365	CY43_23365-1	protein_coding	0	0	0	4	0	3	0	0	0	0	0	0	0	0	1
CY43_23370	CY43_23370	AHX80153	protein_coding	0	0	0	4	0	3	0	0	0	0	0	0	0	0	1
CY43_23375	CY43_23375	AHX80154	protein_coding	1	1	1	1	0	0	1	1	0	0	0	0	0	1	1
CY43_23380	CY43_23380	AHX80155	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	4
CY43_23385	CY43_23385	AHX80156	protein_coding	0	0	0	3	0	3	0	0	0	0	0	0	0	0	0
CY43_23390	CY43_23390	AHX80157	protein_coding	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0
CY43_23510	CY43_23510	AHX80180	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
CY43_23515	CY43_23515	AHX80181	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
CY43_23520	CY43_23520	AHX80182	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
CY43_23525	CY43_23525	AHX80183	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
CY43_23530	CY43_23530	AHX80184	protein_coding	0	0	0	2	0	1	0	0	0	0	0	0	0	0	1
CY43_23540	CY43_23540	AHX80185	protein_coding	0	0	0	2	0	1	0	0	0	0	0	0	0	0	1
CY43_23545	CY43_23545	AHX80186	protein_coding	0	0	0	2	0	1	0	0	0	0	0	0	0	0	1
CY43_23550	CY43_23550	AHX80187	protein_coding	0	0	0	2	0	1	0	0	0	0	0	0	0	0	1
CY43_23555	CY43_23555	AHX80188	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
CY43_23560	CY43_23560	AHX80189	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
CY43_23565	CY43_23565	AHX80190	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
CY43_23570	CY43_23570	AHX80191	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
CY43_23930	CY43_23930	CY43_23930-1	lincRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
CY43_23935	CY43_23935	CY43_23935-1	lincRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
CY43_23940	CY43_23940	CY43_23940-1	lincRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
CY43_23945	CY43_23945	CY43_23945-1	lincRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
CY43_23955	CY43_23955	CY43_23955-1	lincRNA	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0
CY43_23960	CY43_23960	CY43_23960-1	lincRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
aceE	CY43_00760	AHX75961	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
aceF	CY43_00765	AHX75962	protein_coding	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0
adk	CY43_02775	AHX76330	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
adrA	CY43_02250	AHX76232	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
amiC	CY43_15600	AHX78709	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
ansB	CY43_16190	AHX78823	protein_coding	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
apaG	CY43_00440	AHX75899	protein_coding	0	0	0	2	0	1	0	0	0	0	0	0	0	0	1
apaH	CY43_00435	AHX75898	protein_coding	0	0	0	2	0	1	0	0	0	0	0	0	0	0	1
araD	CY43_19085	AHX79370	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
arnT	CY43_12330	AHX78106	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
aroB	CY43_18125	AHX79183	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
aroK	CY43_18130	AHX79184	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
artM	CY43_04745	AHX76687	protein_coding	0	0	0	6	0	6	0	0	0	0	0	0	0	0	0
artP	CY43_03600	AHX76485	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
asnB	CY43_03690	AHX76496	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
aspA	CY43_22565	AHX80003	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
atpC	CY43_20260	AHX79588	protein_coding	0	1	0	1	0	0	0	0	0	0	0	0	0	1	1
bcsA	CY43_18780	AHX79311	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
bssR	CY43_04570	AHX76653	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
bssS	CY43_05920	AHX76907	protein_coding	0	0	0	2	0	1	0	0	0	0	0	0	0	0	1
cadB	CY43_13650	AHX78351	protein_coding	0	0	0	6	0	0	0	0	0	0	0	0	0	0	6
cbiF	CY43_10960	AHX77848	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
cbiH	CY43_10950	AHX77846	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
cbiO	CY43_10915	AHX77839	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
chiP	CY43_03725	AHX76503	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
clpA	CY43_04845	AHX76707	protein_coding	0	0	0	5	0	0	0	0	0	0	0	0	0	0	5
clpS	CY43_04840	AHX76706	protein_coding	0	0	0	5	0	0	0	0	0	0	0	0	0	0	5
cmk	CY43_05010	AHX76738	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
coaE	CY43_00700	AHX75949	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2
